,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_1.889652339691,-0.3860541082860548,0.07530297520385515,0.44453894792275017,0.26886620622340796,0.06904908290385807,0.3094486984365238,0.6086297609246168
pSA_1.956398343517,-0.401787572524478,0.057500338694774944,0.44511901692843936,0.2737803295875196,0.0035729973811535745,0.31065748352434114,0.6079534903924421
pSA_2.025501939231,-0.4111608999201276,0.05971932762454213,0.44679502259320475,0.2682085189075005,0.02554705314526821,0.31147015460335703,0.6076412683168119
pSA_2.097046401323,-0.41590355235966175,0.056950984014594135,0.45047493487350776,0.26794428563686346,0.003356758052340895,0.31006008802377316,0.6089912422725569
pSA_2.171117945695,-0.4188466329937536,0.0569891899028057,0.45378416513836856,0.26769562135695973,5.972901073466732e-06,0.30891152909658587,0.6107432742719983
pSA_2.247805833549,-0.4207885365486784,0.05641825705928323,0.4558005210223299,0.2625872102016465,3.862385692246463e-06,0.308806727337148,0.6099735672873938
pSA_2.327202478960,-0.4232298176087072,0.055749404061313144,0.45689204430658226,0.2570414754740501,4.220308903281573e-06,0.30798520726176665,0.6080094967797863
pSA_2.409403560240,-0.42615349991357077,0.05464951799316959,0.458374908575484,0.247976400940163,0.0,0.30619493696952604,0.6044461859095414
pSA_2.494508135230,-0.42810528854598534,0.05387226925908968,0.45891448808440194,0.24185641491893153,1.5439894946470425e-05,0.3031870931076676,0.6008489381505762
pSA_2.582618760683,-0.42738241813270056,0.05365545836488292,0.4585729572312772,0.2406509192961446,0.0,0.2990838790115492,0.5980411263002849
pSA_2.673841615840,-0.4229807724630542,0.053666094324508515,0.45855515344095193,0.24110028516267035,1.1812449738866882e-05,0.2956002458990457,0.5964743764554234
pSA_2.768286630392,-0.4162912828200983,0.05312754321851086,0.45863230692314066,0.23704219154112113,0.0,0.29244884362030343,0.5933455314225533
pSA_2.866067616948,-0.40940101677922025,0.05252892002533251,0.4598891734394208,0.2319069756399432,0.0001314602407972203,0.2906141130860786,0.5913843734863662
pSA_2.967302408189,-0.39990996052820466,0.051752173429881886,0.45934286905841853,0.22573619953827476,4.42756184570549e-06,0.29059071897516425,0.5885538795309309
pSA_3.072112998862,-0.38764315126133403,0.05109149484550048,0.45679942883267743,0.22119946582652428,0.0,0.29081598097828654,0.5849520122678126
pSA_3.180625692794,-0.3703507242208053,0.05072852094275184,0.45401972982278815,0.2192840860283726,0.0,0.29033314635003604,0.5818184951711037
pSA_3.292971255097,-0.3517505625478821,0.05033279630081709,0.4508531337125315,0.21721196606387866,0.0,0.2901227332376023,0.578464162002282
pSA_3.409285069747,-0.33184539951347947,0.049709955344435876,0.4470523580901714,0.21361022315289913,5.0042606924979984e-06,0.28878180493126754,0.573480661569174
pSA_3.529707302731,-0.31445408375992595,0.04872509896553741,0.441469153774533,0.20771083335359167,0.0,0.2869237548749174,0.5660071069680729
pSA_3.654383070957,-0.30011739120469433,0.04761007902082054,0.4359772106189633,0.20060713891898202,2.993181024312642e-06,0.2855200524486394,0.5584273029890144
pSA_3.783462617132,-0.28773002178646845,0.04691987817723843,0.4320402621739025,0.19637016411368743,0.0,0.2849263150738748,0.5535368411541439
pSA_3.917101490809,-0.27369325010778456,0.04688642201709666,0.4291851758736951,0.19717344104235068,0.00016101727097843116,0.2851856937160267,0.5517319882597609
pSA_4.055460735841,-0.259588460503801,0.0469231896405576,0.4235156469689822,0.19914928753973657,0.002522567933085281,0.28714286975487563,0.549074979356356
pSA_4.198707084444,-0.24653723464885507,0.053577935455288335,0.4191322548540252,0.19925771908423603,0.036111758528057855,0.28963748361640906,0.5482421150306735
pSA_4.347013158125,-0.23148724100135268,0.057366207852397814,0.41702947845723276,0.19724017035280947,0.04663959525028564,0.2897799086169879,0.546776844778834
pSA_4.500557675700,-0.21799569588767978,0.0594395792667824,0.4179210184011223,0.1958118224135278,0.0516788977805712,0.2885222721002056,0.5467321623903407
pSA_4.659525668665,-0.20770326607689968,0.06015565862256123,0.416464287903497,0.19547760424786276,0.05348799051701658,0.2869355325067964,0.5448366377236007
pSA_4.824108704165,-0.19479893445875426,0.04595895548582675,0.4144486406922173,0.19430724683678605,0.004033680282987621,0.2847351390001498,0.5390856628616443
