,bias,bias_std_err,tau,phi_S2S,phi_C2C,phi_w,sigma
pSA_1.047370897959,0.27843004271515165,0.092415373293894,0.4152513121890679,0.3233951559005854,0.0944270384740986,0.34858733366302413,0.6383162804754333
pSA_1.084365968690,0.28037880879633187,0.09608517440773574,0.42020240562350514,0.31977581629878377,0.10188211010970989,0.34427535471655146,0.6385390501817008
pSA_1.122667773511,0.2764553397924282,0.09456781228078133,0.4237028164362386,0.3154040898902649,0.09966618870733253,0.33903830380693595,0.6355187937388138
pSA_1.162322468680,0.2669307298163683,0.09867359264045307,0.4265086052522896,0.30914470936415867,0.10820988451784036,0.33261694403299435,0.6323159433758697
pSA_1.203377840778,0.25748223275519455,0.10530818424272279,0.4284812023482757,0.3044176191027584,0.12062672287699527,0.32805158823445385,0.6312169820285313
pSA_1.245883364295,0.24558191705156812,0.10437906763935022,0.4298277157187477,0.29876975523927046,0.1197407037070885,0.32517017393913344,0.6277648524643644
pSA_1.289890261253,0.23304342381139126,0.10324282926590189,0.43015742792008677,0.29103741807347916,0.11879152092734763,0.3232526742145256,0.6231708500441724
pSA_1.335451562930,0.22013736507644513,0.10960037565315098,0.4302901507626751,0.2876228864752509,0.13007189204339695,0.3204844593907771,0.6224994172515091
pSA_1.382622173765,0.211664410306997,0.11737864345023533,0.4303366301857849,0.28164413693347673,0.14362744742930023,0.31712561116120247,0.6210559814204212
pSA_1.431458937523,0.2043547865975996,0.12439941235309498,0.43002286524308325,0.27897993225138,0.15525206668446184,0.3154945858822985,0.6216023690122932
pSA_1.482020705799,0.18652507853195519,0.12672351718997782,0.43063231754760317,0.27251563039542964,0.15955099048392105,0.3135770912574162,0.6192705971157523
pSA_1.534368408930,0.16812229478808313,0.12596790438933284,0.43103665959505116,0.26791715927703613,0.15879763025273277,0.3087352453884873,0.6149035251719653
pSA_1.588565129428,0.15072106063125984,0.12556553422526232,0.43048553592143146,0.2580821726957256,0.15907754062653312,0.3048530074665619,0.6084120516509369
pSA_1.644676177995,0.1376980061197005,0.12131687097805385,0.42827173520891637,0.25041629637705204,0.15314723400161825,0.3002655286256393,0.5997820134292432
pSA_1.702769172226,0.12736396713160983,0.11421197295887812,0.42791441378121514,0.24465023266223368,0.1423855434640473,0.2989631378006065,0.5938156975144246
pSA_1.762914118096,0.11662443154767907,0.10640463041904286,0.42843793399512786,0.24138960212125848,0.13006555140743783,0.2992298567487444,0.5901555372366407
pSA_1.825183494319,0.10512302805035602,0.0996537840872222,0.42810036895519743,0.2399264100717794,0.11907555161360653,0.3019907127074595,0.5883978124561238
pSA_1.889652339691,0.09044913742260699,0.08945467408388048,0.429294392010751,0.24513785070968824,0.10097453634722249,0.3022367492118633,0.5881574197671376
pSA_1.956398343517,0.07495509851159338,0.07912799111953296,0.42907865112808596,0.25006399289604,0.08132326514915526,0.30362593201368776,0.5877437106789904
pSA_2.025501939231,0.06010939250734615,0.07441433863341751,0.43051999201973873,0.24773925476565148,0.07230319635858527,0.3049528800457353,0.5873212180164897
pSA_2.097046401323,0.05049933131338649,0.07019394750952636,0.43273276592654963,0.24614501612947762,0.06365096581390933,0.3033081009631398,0.5864232816240608
pSA_2.171117945695,0.03924361088107051,0.06563140162852821,0.4357301740125574,0.2469581592776476,0.05283560685821263,0.30205562401065056,0.5872634147700303
pSA_2.247805833549,0.0282919387115853,0.05894224087740491,0.4390130574233941,0.24664436430038625,0.03394281101215759,0.3017639062452916,0.5880301663700614
pSA_2.327202478960,0.016284211108117584,0.05362363140460499,0.4410025957580816,0.24624198503923625,0.0,0.3010450358742465,0.5880021413957229
pSA_2.409403560240,0.006408151557124337,0.05332926840435508,0.44351788559359745,0.2431380384806927,4.431294108901488e-06,0.30019889567142516,0.5881697013444621
pSA_2.494508135230,-0.002011551181582051,0.05312665278094234,0.44390067547858664,0.24149418747066892,0.0,0.2991894041537637,0.5872661677896559
pSA_2.582618760683,-0.009084203684920222,0.05334080105147853,0.44345122257474306,0.2436880562112185,4.046194006986692e-05,0.2959200683854482,0.5861753526492335
